Year,State code,Percentage of US states’ job postings in AI,State,Percentage of United States AI job postings,Relative AI hiring rate year-over-year ratio,Date,Relative AI hiring year-over-year ratio,country,Percentage of US states' job postings in AI,year,Country,Number of industrial robots (in thousands),Average investment (in millions of US dollars)
,,,,,,9/1/19,23.39%,,,,,,
,,,,,,10/1/19,22.98%,,,,,,
,,,,,,11/1/19,24.37%,,,,,,
,,,,,,12/1/19,22.59%,,,,,,
,,,,,,1/1/20,14.71%,,,,,,
,,,,,,2/1/20,15.66%,,,,,,
,,,,,,3/1/20,18.67%,,,,,,
,,,,,,4/1/20,19.10%,,,,,,
,,,,,,5/1/20,19.11%,,,,,,
,,,,,,6/1/20,17.27%,,,,,,
,,,,,,7/1/20,16.52%,,,,,,
,,,,,,8/1/20,6.82%,,,,,,
,,,,,,9/1/20,11.93%,,,,,,
,,,,,,10/1/20,14.43%,,,,,,
,,,,,,11/1/20,12.13%,,,,,,
,,,,,,12/1/20,15.26%,,,,,,
,,,,,,1/1/21,15.46%,,,,,,
,,,,,,2/1/21,15.71%,,,,,,
,,,,,,3/1/21,15.13%,,,,,,
,,,,,,4/1/21,13.62%,,,,,,
,,,,,,5/1/21,6.10%,,,,,,
,,,,,,6/1/21,8.88%,,,,,,
,,,,,,7/1/21,11.20%,,,,,,
,,,,,,8/1/21,11.61%,,,,,,
,,,,,,9/1/21,7.89%,,,,,,
,,,,,,10/1/21,4.36%,,,,,,
,,,,,,11/1/21,5.42%,,,,,,
,,,,,,12/1/21,2.52%,,,,,,
,,,,,,1/1/22,-1.25%,,,,,,
,,,,,,2/1/22,4.89%,,,,,,
,,,,,,3/1/22,1.60%,,,,,,
,,,,,,4/1/22,5.13%,,,,,,
,,,,,,5/1/22,14.10%,,,,,,
,,,,,,6/1/22,12.34%,,,,,,
,,,,,,7/1/22,7.37%,,,,,,
,,,,,,8/1/22,8.36%,,,,,,
,,,,,,9/1/22,7.98%,,,,,,
,,,,,,10/1/22,9.92%,,,,,,
,,,,,,11/1/22,7.25%,,,,,,
,,,,,,12/1/22,7.37%,,,,,,
,,,,,,1/1/23,12.67%,,,,,,
,,,,,,2/1/23,6.45%,,,,,,
,,,,,,3/1/23,10.04%,,,,,,
,,,,,,4/1/23,7.92%,,,,,,
,,,,,,5/1/23,1.92%,,,,,,
,,,,,,6/1/23,1.07%,,,,,,
,,,,,,7/1/23,5.63%,,,,,,
,,,,,,8/1/23,4.22%,,,,,,
,,,,,,9/1/23,7.20%,,,,,,
,,,,,,10/1/23,7.59%,,,,,,
,,,,,,11/1/23,10.59%,,,,,,
,,,,,,12/1/23,10.22%,,,,,,
,,,,,,1/1/24,7.53%,,,,,,
,,,,,,2/1/24,7.75%,,,,,,
,,,,,,3/1/24,6.49%,,,,,,
,,,,,,4/1/24,6.48%,,,,,,
,,,,,,5/1/24,9.10%,,,,,,
,,,,,,6/1/24,14.35%,,,,,,
,,,,,,7/1/24,10.96%,,,,,,
,,,,,,8/1/24,11.77%,,,,,,
,,,,,,9/1/24,11.98%,,,,,,
,,,,,,10/1/24,13.25%,,,,,,
,,,,,,11/1/24,12.13%,,,,,,
,,,,,,12/1/24,12.20%,,,,,,
,,,,,,1/1/18,-10.41%,,,,,,
,,,,,,2/1/18,-20.01%,,,,,,
,,,,,,3/1/18,-8.68%,,,,,,
,,,,,,4/1/18,9.65%,,,,,,
,,,,,,5/1/18,5.45%,,,,,,
,,,,,,6/1/18,16.65%,,,,,,
,,,,,,7/1/18,11.78%,,,,,,
,,,,,,8/1/18,29.91%,,,,,,
,,,,,,9/1/18,30.30%,,,,,,
,,,,,,10/1/18,27.65%,,,,,,
,,,,,,11/1/18,23.96%,,,,,,
,,,,,,12/1/18,19.25%,,,,,,
,,,,,,1/1/19,23.45%,,,,,,
,,,,,,2/1/19,27.08%,,,,,,
,,,,,,3/1/19,24.63%,,,,,,
,,,,,,4/1/19,19.07%,,,,,,
,,,,,,5/1/19,25.49%,,,,,,
,,,,,,6/1/19,22.48%,,,,,,
,,,,,,7/1/19,28.61%,,,,,,
,,,,,,8/1/19,12.95%,,,,,,
,,,,,,9/1/19,7.81%,,,,,,
,,,,,,10/1/19,7.05%,,,,,,
,,,,,,11/1/19,8.77%,,,,,,
,,,,,,12/1/19,20.06%,,,,,,
,,,,,,1/1/20,17.48%,,,,,,
,,,,,,2/1/20,20.07%,,,,,,
,,,,,,3/1/20,22.91%,,,,,,
,,,,,,4/1/20,21.00%,,,,,,
,,,,,,5/1/20,16.71%,,,,,,
,,,,,,6/1/20,15.75%,,,,,,
,,,,,,7/1/20,12.55%,,,,,,
,,,,,,8/1/20,17.77%,,,,,,
,,,,,,9/1/20,26.19%,,,,,,
,,,,,,10/1/20,27.04%,,,,,,
,,,,,,11/1/20,28.08%,,,,,,
,,,,,,12/1/20,15.84%,,,,,,
,,,,,,1/1/21,18.33%,,,,,,
,,,,,,2/1/21,13.07%,,,,,,
,,,,,,3/1/21,12.09%,,,,,,
,,,,,,4/1/21,22.92%,,,,,,
,,,,,,5/1/21,20.62%,,,,,,
,,,,,,6/1/21,17.77%,,,,,,
,,,,,,7/1/21,16.81%,,,,,,
,,,,,,8/1/21,15.40%,,,,,,
,,,,,,9/1/21,8.64%,,,,,,
,,,,,,10/1/21,9.20%,,,,,,
,,,,,,11/1/21,6.92%,,,,,,
,,,,,,12/1/21,19.14%,,,,,,
,,,,,,1/1/22,16.96%,,,,,,
,,,,,,2/1/22,21.57%,,,,,,
,,,,,,3/1/22,21.02%,,,,,,
,,,,,,4/1/22,13.83%,,,,,,
,,,,,,5/1/22,20.10%,,,,,,
,,,,,,6/1/22,18.93%,,,,,,
,,,,,,7/1/22,19.19%,,,,,,
,,,,,,8/1/22,18.04%,,,,,,
,,,,,,9/1/22,19.81%,,,,,,
,,,,,,10/1/22,18.89%,,,,,,
,,,,,,11/1/22,20.16%,,,,,,
,,,,,,12/1/22,12.19%,,,,,,
,,,,,,1/1/23,10.36%,,,,,,
,,,,,,2/1/23,8.35%,,,,,,
,,,,,,3/1/23,9.14%,,,,,,
,,,,,,4/1/23,7.55%,,,,,,
,,,,,,5/1/23,4.10%,,,,,,
,,,,,,6/1/23,8.73%,,,,,,
,,,,,,7/1/23,5.94%,,,,,,
,,,,,,8/1/23,5.32%,,,,,,
,,,,,,9/1/23,5.07%,,,,,,
,,,,,,10/1/23,6.92%,,,,,,
,,,,,,11/1/23,7.14%,,,,,,
,,,,,,12/1/23,5.80%,,,,,,
,,,,,,1/1/24,6.90%,,,,,,
,,,,,,2/1/24,6.43%,,,,,,
,,,,,,3/1/24,8.31%,,,,,,
,,,,,,4/1/24,10.83%,,,,,,
,,,,,,5/1/24,7.97%,,,,,,
,,,,,,6/1/24,3.81%,,,,,,
,,,,,,7/1/24,9.03%,,,,,,
,,,,,,8/1/24,8.51%,,,,,,
,,,,,,9/1/24,8.62%,,,,,,
,,,,,,10/1/24,5.88%,,,,,,
,,,,,,11/1/24,7.21%,,,,,,
,,,,,,12/1/24,9.15%,,,,,,
,,,,,,1/1/18,60.18%,,,,,,
,,,,,,2/1/18,34.95%,,,,,,
,,,,,,3/1/18,39.21%,,,,,,
,,,,,,4/1/18,30.17%,,,,,,
,,,,,,5/1/18,31.27%,,,,,,
,,,,,,6/1/18,29.09%,,,,,,
,,,,,,7/1/18,32.55%,,,,,,
,,,,,,8/1/18,29.66%,,,,,,
,,,,,,9/1/18,27.41%,,,,,,
,,,,,,10/1/18,28.08%,,,,,,
,,,,,,11/1/18,24.29%,,,,,,
,,,,,,12/1/18,22.63%,,,,,,
,,,,,,1/1/19,18.49%,,,,,,
,,,,,,2/1/19,17.66%,,,,,,
,,,,,,3/1/19,15.15%,,,,,,
,,,,,,4/1/19,17.66%,,,,,,
,,,,,,5/1/19,16.63%,,,,,,
,,,,,,6/1/19,17.33%,,,,,,
,,,,,,7/1/19,13.56%,,,,,,
,,,,,,8/1/19,15.81%,,,,,,
,,,,,,9/1/19,19.45%,,,,,,
,,,,,,10/1/19,17.80%,,,,,,
,,,,,,11/1/19,23.01%,,,,,,
,,,,,,12/1/19,25.36%,,,,,,
,,,,,,1/1/20,25.83%,,,,,,
,,,,,,2/1/20,30.55%,,,,,,
,,,,,,3/1/20,30.41%,,,,,,
,,,,,,4/1/20,30.23%,,,,,,
,,,,,,5/1/20,29.21%,,,,,,
,,,,,,6/1/20,29.63%,,,,,,
,,,,,,7/1/20,31.90%,,,,,,
,,,,,,8/1/20,30.15%,,,,,,
,,,,,,9/1/20,27.06%,,,,,,
,,,,,,10/1/20,28.61%,,,,,,
,,,,,,11/1/20,26.94%,,,,,,
,,,,,,12/1/20,27.22%,,,,,,
,,,,,,1/1/21,28.74%,,,,,,
,,,,,,2/1/21,25.68%,,,,,,
,,,,,,3/1/21,25.83%,,,,,,
,,,,,,4/1/21,24.37%,,,,,,
,,,,,,5/1/21,27.48%,,,,,,
,,,,,,6/1/21,26.62%,,,,,,
,,,,,,7/1/21,25.79%,,,,,,
,,,,,,8/1/21,26.35%,,,,,,
,,,,,,9/1/21,25.91%,,,,,,
,,,,,,10/1/21,23.80%,,,,,,
,,,,,,11/1/21,22.05%,,,,,,
,,,,,,12/1/21,20.05%,,,,,,
,,,,,,1/1/22,17.98%,,,,,,
,,,,,,2/1/22,17.29%,,,,,,
,,,,,,3/1/22,16.99%,,,,,,
,,,,,,4/1/22,16.68%,,,,,,
,,,,,,5/1/22,13.34%,,,,,,
,,,,,,6/1/22,11.56%,,,,,,
,,,,,,7/1/22,9.99%,,,,,,
,,,,,,8/1/22,7.88%,,,,,,
,,,,,,9/1/22,7.89%,,,,,,
,,,,,,10/1/22,8.02%,,,,,,
,,,,,,11/1/22,7.37%,,,,,,
,,,,,,12/1/22,5.75%,,,,,,
,,,,,,1/1/23,4.19%,,,,,,
,,,,,,2/1/23,3.36%,,,,,,
,,,,,,3/1/23,1.22%,,,,,,
,,,,,,4/1/23,-0.05%,,,,,,
,,,,,,5/1/23,-0.91%,,,,,,
,,,,,,6/1/23,-0.64%,,,,,,
,,,,,,7/1/23,-1.31%,,,,,,
,,,,,,8/1/23,-0.04%,,,,,,
,,,,,,9/1/23,-0.31%,,,,,,
,,,,,,10/1/23,-0.13%,,,,,,
,,,,,,11/1/23,3.01%,,,,,,
,,,,,,12/1/23,5.06%,,,,,,
,,,,,,1/1/24,7.51%,,,,,,
,,,,,,2/1/24,9.28%,,,,,,
,,,,,,3/1/24,12.49%,,,,,,
,,,,,,4/1/24,15.20%,,,,,,
,,,,,,5/1/24,16.61%,,,,,,
,,,,,,6/1/24,19.44%,,,,,,
,,,,,,7/1/24,21.96%,,,,,,
,,,,,,8/1/24,22.75%,,,,,,
,,,,,,9/1/24,24.61%,,,,,,
,,,,,,10/1/24,26.06%,,,,,,
,,,,,,11/1/24,23.61%,,,,,,
,,,,,,12/1/24,24.02%,,,,,,
,,,,,,1/1/18,9.61%,,,,,,
,,,,,,2/1/18,11.25%,,,,,,
,,,,,,3/1/18,11.44%,,,,,,
,,,,,,4/1/18,10.67%,,,,,,
,,,,,,5/1/18,11.02%,,,,,,
,,,,,,6/1/18,12.66%,,,,,,
,,,,,,7/1/18,13.11%,,,,,,
,,,,,,8/1/18,13.50%,,,,,,
,,,,,,9/1/18,14.21%,,,,,,
,,,,,,10/1/18,13.53%,,,,,,
,,,,,,11/1/18,13.88%,,,,,,
,,,,,,12/1/18,13.44%,,,,,,
,,,,,,1/1/19,14.13%,,,,,,
,,,,,,2/1/19,13.87%,,,,,,
,,,,,,3/1/19,14.44%,,,,,,
,,,,,,4/1/19,15.65%,,,,,,
,,,,,,5/1/19,15.83%,,,,,,
,,,,,,6/1/19,14.60%,,,,,,
,,,,,,7/1/19,15.10%,,,,,,
,,,,,,8/1/19,14.96%,,,,,,
,,,,,,9/1/19,14.03%,,,,,,
,,,,,,10/1/19,14.65%,,,,,,
,,,,,,11/1/19,13.62%,,,,,,
,,,,,,12/1/19,14.04%,,,,,,
,,,,,,1/1/20,12.72%,,,,,,
,,,,,,2/1/20,12.96%,,,,,,
,,,,,,3/1/20,12.44%,,,,,,
,,,,,,4/1/20,11.65%,,,,,,
,,,,,,5/1/20,11.90%,,,,,,
,,,,,,6/1/20,12.33%,,,,,,
,,,,,,7/1/20,11.26%,,,,,,
,,,,,,8/1/20,10.44%,,,,,,
,,,,,,9/1/20,10.19%,,,,,,
,,,,,,10/1/20,9.19%,,,,,,
,,,,,,11/1/20,9.62%,,,,,,
,,,,,,12/1/20,8.54%,,,,,,
,,,,,,1/1/21,9.33%,,,,,,
,,,,,,2/1/21,7.96%,,,,,,
,,,,,,3/1/21,7.81%,,,,,,
,,,,,,4/1/21,7.19%,,,,,,
,,,,,,5/1/21,5.69%,,,,,,
,,,,,,6/1/21,5.27%,,,,,,
,,,,,,7/1/21,4.97%,,,,,,
,,,,,,8/1/21,5.86%,,,,,,
,,,,,,9/1/21,6.07%,,,,,,
,,,,,,10/1/21,6.85%,,,,,,
,,,,,,11/1/21,6.80%,,,,,,
,,,,,,12/1/21,7.20%,,,,,,
,,,,,,1/1/22,7.18%,,,,,,
,,,,,,2/1/22,9.49%,,,,,,
,,,,,,3/1/22,8.86%,,,,,,
,,,,,,4/1/22,8.00%,,,,,,
,,,,,,5/1/22,8.20%,,,,,,
,,,,,,6/1/22,8.13%,,,,,,
,,,,,,7/1/22,8.38%,,,,,,
,,,,,,8/1/22,7.19%,,,,,,
,,,,,,9/1/22,7.29%,,,,,,
,,,,,,10/1/22,6.57%,,,,,,
,,,,,,11/1/22,5.95%,,,,,,
,,,,,,12/1/22,6.90%,,,,,,
,,,,,,1/1/23,5.96%,,,,,,
,,,,,,2/1/23,4.27%,,,,,,
,,,,,,3/1/23,4.17%,,,,,,
,,,,,,4/1/23,5.04%,,,,,,
,,,,,,5/1/23,5.09%,,,,,,
,,,,,,6/1/23,5.09%,,,,,,
,,,,,,7/1/23,4.68%,,,,,,
,,,,,,8/1/23,4.66%,,,,,,
,,,,,,9/1/23,4.00%,,,,,,
,,,,,,10/1/23,4.23%,,,,,,
,,,,,,11/1/23,4.51%,,,,,,
,,,,,,12/1/23,2.95%,,,,,,
,,,,,,1/1/24,3.18%,,,,,,
,,,,,,2/1/24,3.45%,,,,,,
,,,,,,3/1/24,3.84%,,,,,,
,,,,,,4/1/24,3.98%,,,,,,
,,,,,,5/1/24,4.73%,,,,,,
,,,,,,6/1/24,5.22%,,,,,,
,,,,,,7/1/24,5.68%,,,,,,
,,,,,,8/1/24,7.07%,,,,,,
,,,,,,9/1/24,7.37%,,,,,,
,,,,,,10/1/24,7.53%,,,,,,
,,,,,,11/1/24,8.03%,,,,,,
,,,,,,12/1/24,8.57%,,,,,,
,,,,,,1/1/18,8.23%,,,,,,
,,,,,,2/1/18,2.08%,,,,,,
,,,,,,3/1/18,12.33%,,,,,,
,,,,,,4/1/18,13.40%,,,,,,
,,,,,,5/1/18,10.88%,,,,,,
,,,,,,6/1/18,12.58%,,,,,,
,,,,,,7/1/18,11.93%,,,,,,
,,,,,,8/1/18,14.49%,,,,,,
,,,,,,9/1/18,15.38%,,,,,,
,,,,,,10/1/18,14.34%,,,,,,
,,,,,,11/1/18,15.54%,,,,,,
,,,,,,12/1/18,13.14%,,,,,,
,,,,,,1/1/19,13.65%,,,,,,
,,,,,,2/1/19,16.54%,,,,,,
,,,,,,3/1/19,14.84%,,,,,,
,,,,,,4/1/19,13.41%,,,,,,
,,,,,,5/1/19,15.96%,,,,,,
,,,,,,6/1/19,16.44%,,,,,,
,,,,,,7/1/19,18.36%,,,,,,
,,,,,,8/1/19,16.45%,,,,,,
,,,,,,9/1/19,14.50%,,,,,,
,,,,,,10/1/19,15.61%,,,,,,
,,,,,,11/1/19,17.76%,,,,,,
,,,,,,12/1/19,21.94%,,,,,,
,,,,,,1/1/20,22.59%,,,,,,
,,,,,,2/1/20,19.30%,,,,,,
,,,,,,3/1/20,21.05%,,,,,,
,,,,,,4/1/20,24.18%,,,,,,
,,,,,,5/1/20,21.96%,,,,,,
,,,,,,6/1/20,18.90%,,,,,,
,,,,,,7/1/20,16.08%,,,,,,
,,,,,,8/1/20,16.49%,,,,,,
,,,,,,9/1/20,17.64%,,,,,,
,,,,,,10/1/20,16.58%,,,,,,
,,,,,,11/1/20,11.21%,,,,,,
,,,,,,12/1/20,9.58%,,,,,,
,,,,,,1/1/21,7.83%,,,,,,
,,,,,,2/1/21,10.99%,,,,,,
,,,,,,3/1/21,7.60%,,,,,,
,,,,,,4/1/21,3.70%,,,,,,
,,,,,,5/1/21,4.74%,,,,,,
,,,,,,6/1/21,7.50%,,,,,,
,,,,,,7/1/21,10.17%,,,,,,
,,,,,,8/1/21,9.53%,,,,,,
,,,,,,9/1/21,10.70%,,,,,,
,,,,,,10/1/21,11.81%,,,,,,
,,,,,,11/1/21,13.82%,,,,,,
,,,,,,12/1/21,13.34%,,,,,,
,,,,,,1/1/22,13.74%,,,,,,
,,,,,,2/1/22,11.95%,,,,,,
,,,,,,3/1/22,15.34%,,,,,,
,,,,,,4/1/22,16.93%,,,,,,
,,,,,,5/1/22,16.38%,,,,,,
,,,,,,6/1/22,15.16%,,,,,,
,,,,,,7/1/22,12.77%,,,,,,
,,,,,,8/1/22,13.37%,,,,,,
,,,,,,9/1/22,9.72%,,,,,,
,,,,,,10/1/22,6.97%,,,,,,
,,,,,,11/1/22,5.23%,,,,,,
,,,,,,12/1/22,3.41%,,,,,,
,,,,,,1/1/23,4.18%,,,,,,
,,,,,,2/1/23,2.80%,,,,,,
,,,,,,3/1/23,-1.79%,,,,,,
,,,,,,4/1/23,-3.88%,,,,,,
,,,,,,5/1/23,-4.55%,,,,,,
,,,,,,6/1/23,-5.01%,,,,,,
,,,,,,7/1/23,-5.12%,,,,,,
,,,,,,8/1/23,-6.94%,,,,,,
,,,,,,9/1/23,-6.43%,,,,,,
,,,,,,10/1/23,-3.11%,,,,,,
,,,,,,11/1/23,-1.44%,,,,,,
,,,,,,12/1/23,-0.03%,,,,,,
,,,,,,1/1/24,-0.88%,,,,,,
,,,,,,2/1/24,0.46%,,,,,,
,,,,,,3/1/24,2.07%,,,,,,
,,,,,,4/1/24,6.05%,,,,,,
,,,,,,5/1/24,5.27%,,,,,,
,,,,,,6/1/24,5.06%,,,,,,
,,,,,,7/1/24,6.75%,,,,,,
,,,,,,8/1/24,8.94%,,,,,,
,,,,,,9/1/24,14.14%,,,,,,
,,,,,,10/1/24,11.80%,,,,,,
,,,,,,11/1/24,12.15%,,,,,,
,,,,,,12/1/24,12.73%,,,,,,
,,,,,,1/1/18,56.35%,,,,,,
,,,,,,2/1/18,56.33%,,,,,,
,,,,,,3/1/18,58.84%,,,,,,
,,,,,,4/1/18,48.92%,,,,,,
,,,,,,5/1/18,42.49%,,,,,,
,,,,,,6/1/18,46.08%,,,,,,
,,,,,,7/1/18,42.95%,,,,,,
,,,,,,8/1/18,40.13%,,,,,,
,,,,,,9/1/18,41.95%,,,,,,
,,,,,,10/1/18,39.42%,,,,,,
,,,,,,11/1/18,39.36%,,,,,,
,,,,,,12/1/18,37.24%,,,,,,
,,,,,,1/1/19,33.88%,,,,,,
,,,,,,2/1/19,30.66%,,,,,,
,,,,,,3/1/19,25.39%,,,,,,
,,,,,,4/1/19,24.07%,,,,,,
,,,,,,5/1/19,26.72%,,,,,,
,,,,,,6/1/19,22.78%,,,,,,
,,,,,,7/1/19,22.66%,,,,,,
,,,,,,8/1/19,23.30%,,,,,,
,,,,,,9/1/19,18.63%,,,,,,
,,,,,,10/1/19,17.27%,,,,,,
,,,,,,11/1/19,13.48%,,,,,,
,,,,,,12/1/19,13.38%,,,,,,
,,,,,,1/1/20,14.13%,,,,,,
,,,,,,2/1/20,12.81%,,,,,,
,,,,,,3/1/20,15.75%,,,,,,
,,,,,,4/1/20,13.75%,,,,,,
,,,,,,5/1/20,11.45%,,,,,,
,,,,,,6/1/20,12.48%,,,,,,
,,,,,,7/1/20,10.45%,,,,,,
,,,,,,8/1/20,10.17%,,,,,,
,,,,,,9/1/20,9.83%,,,,,,
,,,,,,10/1/20,11.11%,,,,,,
,,,,,,11/1/20,13.88%,,,,,,
,,,,,,12/1/20,15.30%,,,,,,
,,,,,,1/1/21,13.78%,,,,,,
,,,,,,2/1/21,14.27%,,,,,,
,,,,,,3/1/21,10.58%,,,,,,
,,,,,,4/1/21,18.13%,,,,,,
,,,,,,5/1/21,14.02%,,,,,,
,,,,,,6/1/21,12.09%,,,,,,
,,,,,,7/1/21,15.65%,,,,,,
,,,,,,8/1/21,13.49%,,,,,,
,,,,,,9/1/21,16.10%,,,,,,
,,,,,,10/1/21,16.90%,,,,,,
,,,,,,11/1/21,17.22%,,,,,,
,,,,,,12/1/21,15.96%,,,,,,
,,,,,,1/1/22,16.01%,,,,,,
,,,,,,2/1/22,16.33%,,,,,,
,,,,,,3/1/22,18.51%,,,,,,
,,,,,,4/1/22,12.73%,,,,,,
,,,,,,5/1/22,18.21%,,,,,,
,,,,,,6/1/22,18.31%,,,,,,
,,,,,,7/1/22,13.91%,,,,,,
,,,,,,8/1/22,14.18%,,,,,,
,,,,,,9/1/22,11.75%,,,,,,
,,,,,,10/1/22,10.53%,,,,,,
,,,,,,11/1/22,7.38%,,,,,,
,,,,,,12/1/22,5.73%,,,,,,
,,,,,,1/1/23,6.03%,,,,,,
,,,,,,2/1/23,5.88%,,,,,,
,,,,,,3/1/23,5.33%,,,,,,
,,,,,,4/1/23,6.26%,,,,,,
,,,,,,5/1/23,3.57%,,,,,,
,,,,,,6/1/23,3.49%,,,,,,
,,,,,,7/1/23,3.70%,,,,,,
,,,,,,8/1/23,4.14%,,,,,,
,,,,,,9/1/23,4.74%,,,,,,
,,,,,,10/1/23,4.28%,,,,,,
,,,,,,11/1/23,7.95%,,,,,,
,,,,,,12/1/23,8.63%,,,,,,
,,,,,,1/1/24,7.71%,,,,,,
,,,,,,2/1/24,8.34%,,,,,,
,,,,,,3/1/24,7.87%,,,,,,
,,,,,,4/1/24,7.41%,,,,,,
,,,,,,5/1/24,9.08%,,,,,,
,,,,,,6/1/24,9.59%,,,,,,
,,,,,,7/1/24,12.72%,,,,,,
,,,,,,8/1/24,12.64%,,,,,,
,,,,,,9/1/24,14.85%,,,,,,
,,,,,,10/1/24,15.44%,,,,,,
,,,,,,11/1/24,12.91%,,,,,,
,,,,,,12/1/24,13.33%,,,,,,
,,,,,,1/1/18,17.46%,,,,,,
,,,,,,2/1/18,22.29%,,,,,,
,,,,,,3/1/18,17.17%,,,,,,
,,,,,,4/1/18,16.22%,,,,,,
,,,,,,5/1/18,14.60%,,,,,,
,,,,,,6/1/18,15.10%,,,,,,
,,,,,,7/1/18,14.97%,,,,,,
,,,,,,8/1/18,15.11%,,,,,,
,,,,,,9/1/18,17.77%,,,,,,
,,,,,,10/1/18,17.85%,,,,,,
,,,,,,11/1/18,17.47%,,,,,,
,,,,,,12/1/18,16.71%,,,,,,
,,,,,,1/1/19,15.20%,,,,,,
,,,,,,2/1/19,14.21%,,,,,,
,,,,,,3/1/19,16.86%,,,,,,
,,,,,,4/1/19,17.41%,,,,,,
,,,,,,5/1/19,17.36%,,,,,,
,,,,,,6/1/19,16.59%,,,,,,
,,,,,,7/1/19,17.43%,,,,,,
,,,,,,8/1/19,17.27%,,,,,,
,,,,,,9/1/19,14.43%,,,,,,
,,,,,,10/1/19,12.83%,,,,,,
,,,,,,11/1/19,13.52%,,,,,,
,,,,,,12/1/19,12.87%,,,,,,
,,,,,,1/1/20,14.49%,,,,,,
,,,,,,2/1/20,14.16%,,,,,,
,,,,,,3/1/20,11.65%,,,,,,
,,,,,,4/1/20,12.67%,,,,,,
,,,,,,5/1/20,13.84%,,,,,,
,,,,,,6/1/20,14.72%,,,,,,
,,,,,,7/1/20,13.42%,,,,,,
,,,,,,8/1/20,11.86%,,,,,,
,,,,,,9/1/20,10.82%,,,,,,
,,,,,,10/1/20,11.23%,,,,,,
,,,,,,11/1/20,10.21%,,,,,,
,,,,,,12/1/20,11.49%,,,,,,
,,,,,,1/1/21,12.06%,,,,,,
,,,,,,2/1/21,11.76%,,,,,,
,,,,,,3/1/21,11.67%,,,,,,
,,,,,,4/1/21,8.22%,,,,,,
,,,,,,5/1/21,8.18%,,,,,,
,,,,,,6/1/21,6.90%,,,,,,
,,,,,,7/1/21,7.36%,,,,,,
,,,,,,8/1/21,9.56%,,,,,,
,,,,,,9/1/21,12.85%,,,,,,
,,,,,,10/1/21,13.47%,,,,,,
,,,,,,11/1/21,12.35%,,,,,,
,,,,,,12/1/21,12.30%,,,,,,
,,,,,,1/1/22,10.70%,,,,,,
,,,,,,2/1/22,11.19%,,,,,,
,,,,,,3/1/22,10.86%,,,,,,
,,,,,,4/1/22,12.07%,,,,,,
,,,,,,5/1/22,10.16%,,,,,,
,,,,,,6/1/22,11.27%,,,,,,
,,,,,,7/1/22,10.16%,,,,,,
,,,,,,8/1/22,8.75%,,,,,,
,,,,,,9/1/22,5.81%,,,,,,
,,,,,,10/1/22,5.34%,,,,,,
,,,,,,11/1/22,5.88%,,,,,,
,,,,,,12/1/22,4.39%,,,,,,
,,,,,,1/1/23,3.49%,,,,,,
,,,,,,2/1/23,1.31%,,,,,,
,,,,,,3/1/23,0.47%,,,,,,
,,,,,,4/1/23,-0.36%,,,,,,
,,,,,,5/1/23,0.10%,,,,,,
,,,,,,6/1/23,-2.73%,,,,,,
,,,,,,7/1/23,-2.65%,,,,,,
,,,,,,8/1/23,-3.66%,,,,,,
,,,,,,9/1/23,-4.09%,,,,,,
,,,,,,10/1/23,-5.02%,,,,,,
,,,,,,11/1/23,-5.35%,,,,,,
,,,,,,12/1/23,-5.60%,,,,,,
,,,,,,1/1/24,-4.96%,,,,,,
,,,,,,2/1/24,-2.59%,,,,,,
,,,,,,3/1/24,-0.97%,,,,,,
,,,,,,4/1/24,-0.45%,,,,,,
,,,,,,5/1/24,-0.58%,,,,,,
,,,,,,6/1/24,2.02%,,,,,,
,,,,,,7/1/24,2.88%,,,,,,
,,,,,,8/1/24,4.90%,,,,,,
,,,,,,9/1/24,7.02%,,,,,,
,,,,,,10/1/24,8.64%,,,,,,
,,,,,,11/1/24,10.53%,,,,,,
,,,,,,12/1/24,13.05%,,,,,,
,,,,,,1/1/18,-7.44%,,,,,,
,,,,,,2/1/18,-3.74%,,,,,,
,,,,,,3/1/18,-0.23%,,,,,,
,,,,,,4/1/18,17.62%,,,,,,
,,,,,,5/1/18,12.45%,,,,,,
,,,,,,6/1/18,13.83%,,,,,,
,,,,,,7/1/18,12.24%,,,,,,
,,,,,,8/1/18,13.57%,,,,,,
,,,,,,9/1/18,14.50%,,,,,,
,,,,,,10/1/18,15.67%,,,,,,
,,,,,,11/1/18,20.67%,,,,,,
,,,,,,12/1/18,17.94%,,,,,,
,,,,,,1/1/19,21.07%,,,,,,
,,,,,,2/1/19,25.70%,,,,,,
,,,,,,3/1/19,29.21%,,,,,,
,,,,,,4/1/19,23.41%,,,,,,
,,,,,,5/1/19,27.05%,,,,,,
,,,,,,6/1/19,26.79%,,,,,,
,,,,,,7/1/19,27.87%,,,,,,
,,,,,,8/1/19,25.74%,,,,,,
,,,,,,9/1/19,25.55%,,,,,,
,,,,,,10/1/19,24.84%,,,,,,
,,,,,,11/1/19,17.83%,,,,,,
,,,,,,12/1/19,22.21%,,,,,,
,,,,,,1/1/20,23.61%,,,,,,
,,,,,,2/1/20,20.31%,,,,,,
,,,,,,3/1/20,16.69%,,,,,,
,,,,,,4/1/20,22.28%,,,,,,
,,,,,,5/1/20,22.05%,,,,,,
,,,,,,6/1/20,23.11%,,,,,,
,,,,,,7/1/20,24.60%,,,,,,
,,,,,,8/1/20,27.44%,,,,,,
,,,,,,9/1/20,25.53%,,,,,,
